Valor,Fecha
32092.5,2017-02-23T16:00:00Z
31982.333333333332,2017-02-23T17:00:00Z
32112.333333333332,2017-02-23T18:00:00Z
34384.333333333336,2017-02-23T19:00:00Z
35171,2017-02-23T20:00:00Z
34720.333333333336,2017-02-23T21:00:00Z
32037.833333333332,2017-02-23T22:00:00Z
29186.666666666668,2017-02-23T23:00:00Z
26946.5,2017-02-24T00:00:00Z
25341.833333333332,2017-02-24T01:00:00Z
24035.333333333332,2017-02-24T02:00:00Z
23746.833333333332,2017-02-24T03:00:00Z
23643,2017-02-24T04:00:00Z
24227.833333333332,2017-02-24T05:00:00Z
26387.333333333332,2017-02-24T06:00:00Z
30459.833333333332,2017-02-24T07:00:00Z
32778.833333333336,2017-02-24T08:00:00Z
34030.666666666664,2017-02-24T09:00:00Z
34409.833333333336,2017-02-24T10:00:00Z
34444.333333333336,2017-02-24T11:00:00Z
34154.5,2017-02-24T12:00:00Z
33760.833333333336,2017-02-24T13:00:00Z
32580,2017-02-24T14:00:00Z
31562.833333333332,2017-02-24T15:00:00Z
30940.833333333332,2017-02-24T16:00:00Z
30711,2017-02-24T17:00:00Z
30553.666666666668,2017-02-24T18:00:00Z
32928.666666666664,2017-02-24T19:00:00Z
33830.666666666664,2017-02-24T20:00:00Z
33608.166666666664,2017-02-24T21:00:00Z
31213.666666666668,2017-02-24T22:00:00Z
28882.833333333332,2017-02-24T23:00:00Z
27212,2017-02-25T00:00:00Z
25738,2017-02-25T01:00:00Z
24124.333333333332,2017-02-25T02:00:00Z
23394.166666666668,2017-02-25T03:00:00Z
22910.166666666668,2017-02-25T04:00:00Z
22760.666666666668,2017-02-25T05:00:00Z
23338.666666666668,2017-02-25T06:00:00Z
24436.666666666668,2017-02-25T07:00:00Z
25764.833333333332,2017-02-25T08:00:00Z
28599.833333333332,2017-02-25T09:00:00Z
30139.166666666668,2017-02-25T10:00:00Z
30361.333333333332,2017-02-25T11:00:00Z
29764.5,2017-02-25T12:00:00Z
29585.5,2017-02-25T13:00:00Z
28739,2017-02-25T14:00:00Z
27676.333333333332,2017-02-25T15:00:00Z
26921.666666666668,2017-02-25T16:00:00Z
26561.166666666668,2017-02-25T17:00:00Z
26613.333333333332,2017-02-25T18:00:00Z
29023.833333333332,2017-02-25T19:00:00Z
30299.333333333332,2017-02-25T20:00:00Z
30420.333333333332,2017-02-25T21:00:00Z
29126,2017-02-25T22:00:00Z
27254.833333333332,2017-02-25T23:00:00Z
25256.333333333332,2017-02-26T00:00:00Z
23568,2017-02-26T01:00:00Z
22201.166666666668,2017-02-26T02:00:00Z
21428.5,2017-02-26T03:00:00Z
21082,2017-02-26T04:00:00Z
21100,2017-02-26T05:00:00Z
21444.333333333332,2017-02-26T06:00:00Z
22066.833333333332,2017-02-26T07:00:00Z
22425.166666666668,2017-02-26T08:00:00Z
24542.666666666668,2017-02-26T09:00:00Z
26326.666666666668,2017-02-26T10:00:00Z
27113.333333333332,2017-02-26T11:00:00Z
26816,2017-02-26T12:00:00Z
26928,2017-02-26T13:00:00Z
26785.833333333332,2017-02-26T14:00:00Z
25453.5,2017-02-26T15:00:00Z
24959.666666666668,2017-02-26T16:00:00Z
24516.166666666668,2017-02-26T17:00:00Z
25157.666666666668,2017-02-26T18:00:00Z
28067.666666666668,2017-02-26T19:00:00Z
29909.833333333332,2017-02-26T20:00:00Z
30247.5,2017-02-26T21:00:00Z
29389.833333333332,2017-02-26T22:00:00Z
27350.833333333332,2017-02-26T23:00:00Z
25052.333333333332,2017-02-27T00:00:00Z
23254.666666666668,2017-02-27T01:00:00Z
22287.166666666668,2017-02-27T02:00:00Z
21786,2017-02-27T03:00:00Z
21815.833333333332,2017-02-27T04:00:00Z
22470.5,2017-02-27T05:00:00Z
25064.166666666668,2017-02-27T06:00:00Z
28738,2017-02-27T07:00:00Z
31019.833333333332,2017-02-27T08:00:00Z
32868.333333333336,2017-02-27T09:00:00Z
33417,2017-02-27T10:00:00Z
33397.333333333336,2017-02-27T11:00:00Z
33045.5,2017-02-27T12:00:00Z
32921.666666666664,2017-02-27T13:00:00Z
31880,2017-02-27T14:00:00Z
31071.833333333332,2017-02-27T15:00:00Z
30652.166666666668,2017-02-27T16:00:00Z
30454,2017-02-27T17:00:00Z
30454.5,2017-02-27T18:00:00Z
32888.833333333336,2017-02-27T19:00:00Z
34079.5,2017-02-27T20:00:00Z
33607.833333333336,2017-02-27T21:00:00Z
31144.333333333332,2017-02-27T22:00:00Z
28367.833333333332,2017-02-27T23:00:00Z
26515.666666666668,2017-02-28T00:00:00Z
24748.833333333332,2017-02-28T01:00:00Z
23690.166666666668,2017-02-28T02:00:00Z
23167.666666666668,2017-02-28T03:00:00Z
23101.833333333332,2017-02-28T04:00:00Z
23657,2017-02-28T05:00:00Z
25688.333333333332,2017-02-28T06:00:00Z
28874,2017-02-28T07:00:00Z
30700.166666666668,2017-02-28T08:00:00Z
32442.5,2017-02-28T09:00:00Z
32932.833333333336,2017-02-28T10:00:00Z
33294.333333333336,2017-02-28T11:00:00Z
33042.5,2017-02-28T12:00:00Z
33033.5,2017-02-28T13:00:00Z
31923.5,2017-02-28T14:00:00Z
30941.833333333332,2017-02-28T15:00:00Z
30438.833333333332,2017-02-28T16:00:00Z
30346,2017-02-28T17:00:00Z
30340.833333333332,2017-02-28T18:00:00Z
32731.166666666668,2017-02-28T19:00:00Z
33855.833333333336,2017-02-28T20:00:00Z
33608,2017-02-28T21:00:00Z
31281.666666666668,2017-02-28T22:00:00Z
28632.333333333332,2017-02-28T23:00:00Z
26492.166666666668,2017-03-01T00:00:00Z
24714,2017-03-01T01:00:00Z
23921.166666666668,2017-03-01T02:00:00Z
23546.333333333332,2017-03-01T03:00:00Z
23410.833333333332,2017-03-01T04:00:00Z
23986.333333333332,2017-03-01T05:00:00Z
26280.666666666668,2017-03-01T06:00:00Z
30376.5,2017-03-01T07:00:00Z
32785.833333333336,2017-03-01T08:00:00Z
34017.666666666664,2017-03-01T09:00:00Z
34414.333333333336,2017-03-01T10:00:00Z
34033.166666666664,2017-03-01T11:00:00Z
33605.333333333336,2017-03-01T12:00:00Z
33443.166666666664,2017-03-01T13:00:00Z
32321.833333333332,2017-03-01T14:00:00Z
31524,2017-03-01T15:00:00Z
30935.833333333332,2017-03-01T16:00:00Z
30625.5,2017-03-01T17:00:00Z
30597.5,2017-03-01T18:00:00Z
33446.5,2017-03-01T19:00:00Z
34871,2017-03-01T20:00:00Z
34550,2017-03-01T21:00:00Z
31999,2017-03-01T22:00:00Z
29268.5,2017-03-01T23:00:00Z
27121.5,2017-03-02T00:00:00Z
25337.833333333332,2017-03-02T01:00:00Z
24132.5,2017-03-02T02:00:00Z
23751.833333333332,2017-03-02T03:00:00Z
23600.333333333332,2017-03-02T04:00:00Z
24172.333333333332,2017-03-02T05:00:00Z
26425,2017-03-02T06:00:00Z
30343.5,2017-03-02T07:00:00Z
32784.666666666664,2017-03-02T08:00:00Z
33773.833333333336,2017-03-02T09:00:00Z
34041,2017-03-02T10:00:00Z
33836.833333333336,2017-03-02T11:00:00Z
33246,2017-03-02T12:00:00Z
32894.5,2017-03-02T13:00:00Z
31701.666666666668,2017-03-02T14:00:00Z
31052.833333333332,2017-03-02T15:00:00Z
30590.166666666668,2017-03-02T16:00:00Z
30445.333333333332,2017-03-02T17:00:00Z
30601,2017-03-02T18:00:00Z
33315.666666666664,2017-03-02T19:00:00Z
34898.5,2017-03-02T20:00:00Z
34302.666666666664,2017-03-02T21:00:00Z
31907.833333333332,2017-03-02T22:00:00Z
29082.5,2017-03-02T23:00:00Z
27187.833333333332,2017-03-03T00:00:00Z
25357,2017-03-03T01:00:00Z
24143.833333333332,2017-03-03T02:00:00Z
23675.166666666668,2017-03-03T03:00:00Z
23527,2017-03-03T04:00:00Z
23942.166666666668,2017-03-03T05:00:00Z
26134.5,2017-03-03T06:00:00Z
30149,2017-03-03T07:00:00Z
32311.333333333332,2017-03-03T08:00:00Z
33473,2017-03-03T09:00:00Z
34067,2017-03-03T10:00:00Z
34331,2017-03-03T11:00:00Z
34309.166666666664,2017-03-03T12:00:00Z
34155,2017-03-03T13:00:00Z
33098.5,2017-03-03T14:00:00Z
32382.166666666668,2017-03-03T15:00:00Z
31965.333333333332,2017-03-03T16:00:00Z
31942.5,2017-03-03T17:00:00Z
32166.666666666668,2017-03-03T18:00:00Z
34027.166666666664,2017-03-03T19:00:00Z
34964.333333333336,2017-03-03T20:00:00Z
34186,2017-03-03T21:00:00Z
31922.166666666668,2017-03-03T22:00:00Z
29575,2017-03-03T23:00:00Z
27538.333333333332,2017-03-04T00:00:00Z
25600.166666666668,2017-03-04T01:00:00Z
24015,2017-03-04T02:00:00Z
23368,2017-03-04T03:00:00Z
22965.333333333332,2017-03-04T04:00:00Z
23023.333333333332,2017-03-04T05:00:00Z
23340.5,2017-03-04T06:00:00Z
24359.166666666668,2017-03-04T07:00:00Z
25597.5,2017-03-04T08:00:00Z
28482.5,2017-03-04T09:00:00Z
30605.833333333332,2017-03-04T10:00:00Z
31330,2017-03-04T11:00:00Z
31205.333333333332,2017-03-04T12:00:00Z
31291.5,2017-03-04T13:00:00Z
30494.166666666668,2017-03-04T14:00:00Z
29059.666666666668,2017-03-04T15:00:00Z
27990.5,2017-03-04T16:00:00Z
27476.166666666668,2017-03-04T17:00:00Z
27724.666666666668,2017-03-04T18:00:00Z
29902.833333333332,2017-03-04T19:00:00Z
31512,2017-03-04T20:00:00Z
31490.5,2017-03-04T21:00:00Z
30025.5,2017-03-04T22:00:00Z
27956.833333333332,2017-03-04T23:00:00Z
25974.166666666668,2017-03-05T00:00:00Z
23984.333333333332,2017-03-05T01:00:00Z
22480,2017-03-05T02:00:00Z
21728,2017-03-05T03:00:00Z
21292.166666666668,2017-03-05T04:00:00Z
21189.166666666668,2017-03-05T05:00:00Z
21609.666666666668,2017-03-05T06:00:00Z
21893.666666666668,2017-03-05T07:00:00Z
22496.666666666668,2017-03-05T08:00:00Z
24765.833333333332,2017-03-05T09:00:00Z
26805.333333333332,2017-03-05T10:00:00Z
27797,2017-03-05T11:00:00Z
27968.333333333332,2017-03-05T12:00:00Z
28109.166666666668,2017-03-05T13:00:00Z
27873.666666666668,2017-03-05T14:00:00Z
26461,2017-03-05T15:00:00Z
25553,2017-03-05T16:00:00Z
25147.5,2017-03-05T17:00:00Z
25645.5,2017-03-05T18:00:00Z
28318.833333333332,2017-03-05T19:00:00Z
30401.5,2017-03-05T20:00:00Z
30830.833333333332,2017-03-05T21:00:00Z
29617.5,2017-03-05T22:00:00Z
27485,2017-03-05T23:00:00Z
24873.666666666668,2017-03-06T00:00:00Z
23274.166666666668,2017-03-06T01:00:00Z
22062.5,2017-03-06T02:00:00Z
21520,2017-03-06T03:00:00Z
21606.333333333332,2017-03-06T04:00:00Z
22290.333333333332,2017-03-06T05:00:00Z
24982,2017-03-06T06:00:00Z
28926.166666666668,2017-03-06T07:00:00Z
31690.5,2017-03-06T08:00:00Z
32843.166666666664,2017-03-06T09:00:00Z
33336.833333333336,2017-03-06T10:00:00Z
33262.166666666664,2017-03-06T11:00:00Z
33016.166666666664,2017-03-06T12:00:00Z
32781.666666666664,2017-03-06T13:00:00Z
31573.5,2017-03-06T14:00:00Z
31066.333333333332,2017-03-06T15:00:00Z
30534.166666666668,2017-03-06T16:00:00Z
30271.333333333332,2017-03-06T17:00:00Z
30197.166666666668,2017-03-06T18:00:00Z
32667.833333333332,2017-03-06T19:00:00Z
34447.833333333336,2017-03-06T20:00:00Z
33688.5,2017-03-06T21:00:00Z
31346.166666666668,2017-03-06T22:00:00Z
28488.666666666668,2017-03-06T23:00:00Z
26349.166666666668,2017-03-07T00:00:00Z
24702.833333333332,2017-03-07T01:00:00Z
23536.333333333332,2017-03-07T02:00:00Z
23083.333333333332,2017-03-07T03:00:00Z
22873,2017-03-07T04:00:00Z
23518.833333333332,2017-03-07T05:00:00Z
25784.333333333332,2017-03-07T06:00:00Z
29651.5,2017-03-07T07:00:00Z
32119.166666666668,2017-03-07T08:00:00Z
33050.166666666664,2017-03-07T09:00:00Z
33499.166666666664,2017-03-07T10:00:00Z
33271.333333333336,2017-03-07T11:00:00Z
33056.166666666664,2017-03-07T12:00:00Z
32638.333333333332,2017-03-07T13:00:00Z
31399.5,2017-03-07T14:00:00Z
30658.5,2017-03-07T15:00:00Z
30288.833333333332,2017-03-07T16:00:00Z
30059,2017-03-07T17:00:00Z
30277.833333333332,2017-03-07T18:00:00Z
32636,2017-03-07T19:00:00Z
34316.333333333336,2017-03-07T20:00:00Z
33647.166666666664,2017-03-07T21:00:00Z
31045.333333333332,2017-03-07T22:00:00Z
28183.5,2017-03-07T23:00:00Z
26112.666666666668,2017-03-08T00:00:00Z
24612.5,2017-03-08T01:00:00Z
23577.333333333332,2017-03-08T02:00:00Z
23295.333333333332,2017-03-08T03:00:00Z
23062.5,2017-03-08T04:00:00Z
23626,2017-03-08T05:00:00Z
25895.333333333332,2017-03-08T06:00:00Z
29386,2017-03-08T07:00:00Z
31661.166666666668,2017-03-08T08:00:00Z
32535.166666666668,2017-03-08T09:00:00Z
32700.333333333332,2017-03-08T10:00:00Z
32537.5,2017-03-08T11:00:00Z
32238.166666666668,2017-03-08T12:00:00Z
31950.166666666668,2017-03-08T13:00:00Z
30831.333333333332,2017-03-08T14:00:00Z
30044.833333333332,2017-03-08T15:00:00Z
29551.666666666668,2017-03-08T16:00:00Z
29388.166666666668,2017-03-08T17:00:00Z
29225.833333333332,2017-03-08T18:00:00Z
31429.5,2017-03-08T19:00:00Z
33490.166666666664,2017-03-08T20:00:00Z
32920.333333333336,2017-03-08T21:00:00Z
30447.833333333332,2017-03-08T22:00:00Z
27883.333333333332,2017-03-08T23:00:00Z
25972.666666666668,2017-03-09T00:00:00Z
24405.666666666668,2017-03-09T01:00:00Z
23338.333333333332,2017-03-09T02:00:00Z
22868.666666666668,2017-03-09T03:00:00Z
22816,2017-03-09T04:00:00Z
23331.5,2017-03-09T05:00:00Z
25476.5,2017-03-09T06:00:00Z
28760,2017-03-09T07:00:00Z
31001.333333333332,2017-03-09T08:00:00Z
32111.666666666668,2017-03-09T09:00:00Z
32211.666666666668,2017-03-09T10:00:00Z
32158.166666666668,2017-03-09T11:00:00Z
31980.666666666668,2017-03-09T12:00:00Z
31901.333333333332,2017-03-09T13:00:00Z
30788.333333333332,2017-03-09T14:00:00Z
30102.833333333332,2017-03-09T15:00:00Z
29683.333333333332,2017-03-09T16:00:00Z
29492.666666666668,2017-03-09T17:00:00Z
29311.166666666668,2017-03-09T18:00:00Z
31337.5,2017-03-09T19:00:00Z
33261.333333333336,2017-03-09T20:00:00Z
32726.166666666668,2017-03-09T21:00:00Z
30282.666666666668,2017-03-09T22:00:00Z
27504.833333333332,2017-03-09T23:00:00Z
25791.5,2017-03-10T00:00:00Z
24311.833333333332,2017-03-10T01:00:00Z
23386.5,2017-03-10T02:00:00Z
22976.333333333332,2017-03-10T03:00:00Z
22943.333333333332,2017-03-10T04:00:00Z
23361.833333333332,2017-03-10T05:00:00Z
25479,2017-03-10T06:00:00Z
28869,2017-03-10T07:00:00Z
30946.833333333332,2017-03-10T08:00:00Z
31545.166666666668,2017-03-10T09:00:00Z
31785.166666666668,2017-03-10T10:00:00Z
31910.833333333332,2017-03-10T11:00:00Z
31733.166666666668,2017-03-10T12:00:00Z
31617.166666666668,2017-03-10T13:00:00Z
30432.5,2017-03-10T14:00:00Z
29583.333333333332,2017-03-10T15:00:00Z
29099.5,2017-03-10T16:00:00Z
28678.666666666668,2017-03-10T17:00:00Z
28435.333333333332,2017-03-10T18:00:00Z
29867.5,2017-03-10T19:00:00Z
31530.666666666668,2017-03-10T20:00:00Z
31356.333333333332,2017-03-10T21:00:00Z
29234.166666666668,2017-03-10T22:00:00Z
27021.333333333332,2017-03-10T23:00:00Z
25599.5,2017-03-11T00:00:00Z
24281.666666666668,2017-03-11T01:00:00Z
22930.5,2017-03-11T02:00:00Z
22137.166666666668,2017-03-11T03:00:00Z
21843.5,2017-03-11T04:00:00Z
21709.166666666668,2017-03-11T05:00:00Z
21949.666666666668,2017-03-11T06:00:00Z
22667.666666666668,2017-03-11T07:00:00Z
24058.666666666668,2017-03-11T08:00:00Z
26423.833333333332,2017-03-11T09:00:00Z
27825.666666666668,2017-03-11T10:00:00Z
28001,2017-03-11T11:00:00Z
27767.166666666668,2017-03-11T12:00:00Z
27805.666666666668,2017-03-11T13:00:00Z
27111,2017-03-11T14:00:00Z
25805.333333333332,2017-03-11T15:00:00Z
25045,2017-03-11T16:00:00Z
24693,2017-03-11T17:00:00Z
24823.333333333332,2017-03-11T18:00:00Z
26809.166666666668,2017-03-11T19:00:00Z
28607.333333333332,2017-03-11T20:00:00Z
28599,2017-03-11T21:00:00Z
27217,2017-03-11T22:00:00Z
25236.5,2017-03-11T23:00:00Z
23650.166666666668,2017-03-12T00:00:00Z
22194.833333333332,2017-03-12T01:00:00Z
21069,2017-03-12T02:00:00Z
20287.166666666668,2017-03-12T03:00:00Z
20026.5,2017-03-12T04:00:00Z
20014.666666666668,2017-03-12T05:00:00Z
20182.833333333332,2017-03-12T06:00:00Z
20332.166666666668,2017-03-12T07:00:00Z
21075.166666666668,2017-03-12T08:00:00Z
22800.666666666668,2017-03-12T09:00:00Z
24208.5,2017-03-12T10:00:00Z
24956.666666666668,2017-03-12T11:00:00Z
24808.5,2017-03-12T12:00:00Z
24917,2017-03-12T13:00:00Z
24712.833333333332,2017-03-12T14:00:00Z
23662.5,2017-03-12T15:00:00Z
23071.333333333332,2017-03-12T16:00:00Z
22903.166666666668,2017-03-12T17:00:00Z
23395.166666666668,2017-03-12T18:00:00Z
25955.833333333332,2017-03-12T19:00:00Z
28342,2017-03-12T20:00:00Z
28450.333333333332,2017-03-12T21:00:00Z
27402.5,2017-03-12T22:00:00Z
25407.5,2017-03-12T23:00:00Z
23481,2017-03-13T00:00:00Z
